"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Tapi Basin","Tapi Middle","2022-11-07","2022","11","2.10487E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-09","2022","11","0.0001252433","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-01","2022","11","0.1726192746","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-02","2022","11","0.2868136384","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-03","2022","11","6.0238359554","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-04","2022","11","0.1924851623","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-05","2022","11","7.4141330245","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-06","2022","11","3.9550079509","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-07","2022","11","2.324988869","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-08","2022","11","0.1759221951","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-09","2022","11","0.0058185339","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-10","2022","11","0.0058085523","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-11","2022","11","0.0181685825","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-12","2022","11","2.8396568234","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2022-11-13","2022","11","1.5295398915","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-01","2022","11","25.8983560869","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-02","2022","11","5.7630269239","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-03","2022","11","16.5659765164","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-04","2022","11","11.8732104065","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-05","2022","11","16.8526422329","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-06","2022","11","5.3497501909","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-07","2022","11","19.4888002121","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-08","2022","11","3.1786318271","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-09","2022","11","13.182510505","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-10","2022","11","2.1390050124","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-11","2022","11","2.8265079831","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-12","2022","11","6.1325576726","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2022-11-13","2022","11","10.8855761435","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-01","2022","11","7.8533808525","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-02","2022","11","1.9862031559","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-03","2022","11","16.0147932654","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-04","2022","11","2.6573730902","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-05","2022","11","3.4524703859","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-06","2022","11","2.6199908354","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-07","2022","11","11.5975632024","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-08","2022","11","0.052488713","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-09","2022","11","1.3133917547","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-10","2022","11","0.0440349188","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-11","2022","11","1.6280497428","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-12","2022","11","9.1255399237","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2022-11-13","2022","11","10.719982836","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-04","2022","11","0.0002404873","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-05","2022","11","1.5794E-6","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-06","2022","11","0.000360811","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-02","2022","11","7.67856E-5","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-03","2022","11","0.7593631088","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-04","2022","11","0.0546013069","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-06","2022","11","0.0327270888","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-07","2022","11","0.0636297739","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-12","2022","11","0.0234915274","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2022-11-13","2022","11","0.1856672546","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-10","2022","11","0.0012339712","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-01","2022","11","0.0004067741","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-02","2022","11","0.0016730121","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-03","2022","11","0.0074227584","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-09","2022","11","0.0058772296","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-10","2022","11","0.0133128192","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-11","2022","11","0.0073549475","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-01","2022","11","0.0020682263","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-02","2022","11","0.0116587388","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-03","2022","11","0.0466449786","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-05","2022","11","0.2028041863","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-09","2022","11","0.1501866911","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-10","2022","11","0.1488920643","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-11","2022","11","0.0490176858","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2022-11-13","2022","11","0.0090127972","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-05","2022","11","0.0058877668","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-09","2022","11","0.0364676348","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-10","2022","11","0.0111350183","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-11","2022","11","0.0027673448","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2022-11-13","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-05","2022","11","0.0003118261","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-10","2022","11","0.0002136088","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-11","2022","11","0.0219047738","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2022-11-13","2022","11","0.0187388087","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-01","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-02","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-03","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-04","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-05","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-06","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-07","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-08","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-09","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-10","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-11","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-12","2022","11","NA","NRSC VIC MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2022-11-13","2022","11","NA","NRSC VIC MODEL"
