"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Pennar Basin","Pennar Upper","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-11","2023","02","0.0051698337","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-12","2023","02","0.0950111605","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-13","2023","02","0.0012997047","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-15","2023","02","0.0060486344","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-16","2023","02","0.0155387316","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-17","2023","02","0.0028288421","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-18","2023","02","0.0062674715","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-19","2023","02","0.0061925527","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-21","2023","02","0.0063607714","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-20","2023","02","0.0071376353","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-23","2023","02","0.0002961638","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-01","2023","02","0.0013287128","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-02","2023","02","0.0021779515","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-03","2023","02","0.0019940067","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-04","2023","02","0.0031290582","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-07","2023","02","0.0012251381","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-15","2023","02","0.000169866","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-16","2023","02","0.0135623131","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-17","2023","02","3.36166E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-18","2023","02","0.0001344666","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-21","2023","02","0.0004789557","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-22","2023","02","0.0623624034","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-01","2023","02","0.0007266097","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-02","2023","02","0.0017559402","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-03","2023","02","0.0016361942","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-04","2023","02","0.0017732562","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-05","2023","02","1.33294E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-06","2023","02","0.0002032114","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-08","2023","02","2.845E-7","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-15","2023","02","3.77379E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-16","2023","02","0.0015917366","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-17","2023","02","0.0012740524","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-18","2023","02","0.0024304223","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-19","2023","02","0.0003492946","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-21","2023","02","0.0010676634","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-20","2023","02","0.0018983723","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-22","2023","02","0.050275516","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-02-24","2023","02","0.0023820276","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-01","2023","02","0.0065112825","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-02","2023","02","0.0017128063","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-04","2023","02","4.9878E-5","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-03","2023","02","0.0016408007","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-06","2023","02","0.0001923866","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-09","2023","02","0.0010236534","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-15","2023","02","0.0005136244","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-16","2023","02","0.0001995121","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-17","2023","02","0.1098958075","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-18","2023","02","0.0039524553","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-19","2023","02","0.0018145468","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-23","2023","02","0.0003844704","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-02-24","2023","02","1.36519E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-02","2023","02","2.37987E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-03","2023","02","2.37987E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-04","2023","02","0.0012095951","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-07","2023","02","1.18994E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-08","2023","02","0.0005567984","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-09","2023","02","0.0034951122","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-11","2023","02","0.0008491956","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-18","2023","02","0.0008869112","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-19","2023","02","0.0016622385","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-21","2023","02","0.0001251813","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-20","2023","02","0.0018232889","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-22","2023","02","0.0036948589","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-01","2023","02","3.15065E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-02","2023","02","0.0063861193","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-03","2023","02","0.0069683379","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-04","2023","02","0.002820671","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-07","2023","02","0.0021985627","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-08","2023","02","0.0009697217","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-09","2023","02","0.0080907565","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-10","2023","02","5.61298E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-11","2023","02","0.0012860528","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-13","2023","02","0.0274928245","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-15","2023","02","0.0001611072","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-16","2023","02","3.15065E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-17","2023","02","3.15065E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-18","2023","02","0.0024972655","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-19","2023","02","0.0085234866","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-21","2023","02","0.0028662675","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-20","2023","02","0.0041792277","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-22","2023","02","0.0064455096","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-23","2023","02","0.0010009632","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-02-24","2023","02","0.0083529827","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-01","2023","02","0.0129094613","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-03","2023","02","8.94E-8","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-04","2023","02","0.0002546904","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-06","2023","02","2.6737E-6","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-08","2023","02","4.935E-7","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-11","2023","02","3.62758E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-18","2023","02","1.56533E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-19","2023","02","2.468E-7","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-21","2023","02","2.2005E-6","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-20","2023","02","0.0007549255","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-22","2023","02","0.1114339982","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-23","2023","02","7.403E-7","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-01","2023","02","0.0007635614","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-04","2023","02","1.5938E-6","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-09","2023","02","0.0020476285","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-11","2023","02","3.83594E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-12","2023","02","0.0198173945","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-15","2023","02","0.0001092922","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-17","2023","02","5.834E-7","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-18","2023","02","7.779E-7","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-22","2023","02","0.0006295005","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-02-24","2023","02","2.51466E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-01","2023","02","0.8266731452","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-02","2023","02","0.1153908873","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-03","2023","02","1.6870344954","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-04","2023","02","2.4702352707","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-05","2023","02","0.2207047028","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-09","2023","02","0.0121084574","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-10","2023","02","0.000592583","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-11","2023","02","0.0101491891","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-12","2023","02","0.0844855133","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-15","2023","02","0.0016331473","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-17","2023","02","0.0013088903","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-19","2023","02","3.39483E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-22","2023","02","0.0508648479","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-01","2023","02","0.0057367845","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-02","2023","02","0.0012371977","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-03","2023","02","0.1509748281","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-04","2023","02","0.8411143053","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-05","2023","02","0.0075874828","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-06","2023","02","4.31589E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-08","2023","02","0.0001722276","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-09","2023","02","0.0074913701","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-10","2023","02","2.05121E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-11","2023","02","0.0025881088","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-12","2023","02","0.1071128444","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-19","2023","02","8.61138E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-22","2023","02","0.0013240374","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-01","2023","02","6.1031E-5","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-02","2023","02","9.9358E-5","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-03","2023","02","5.002E-7","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-04","2023","02","0.0010231697","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-07","2023","02","2.501E-7","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-08","2023","02","0.0003478578","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-09","2023","02","0.0029222808","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-13","2023","02","0.0005838995","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-15","2023","02","0.0002219081","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-16","2023","02","0.0026603704","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-18","2023","02","0.0008929364","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-19","2023","02","0.0013716105","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-20","2023","02","0.00134253","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-21","2023","02","2.501E-7","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-22","2023","02","0.0103492051","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"West flowing rivers from Tapi to Tadri Basin","Vasishti and others","2023-02-04","2023","02","NA","NRSC VIC MODEL"
